dialect_raw,raw_count,matched_rowid_count,suggestion_type,suggested_final_write_value,suggested_final_count,family_mix,subgroup_mix,clean_confidence_mix,candidate_final_values
粤语、怀集诗洞标话,1,1,stable_single_mapping,粤·怀集诗洞标话,1,粤::1,怀集诗洞标话::1,medium::1,粤·怀集诗洞标话::1
粤语、怀集诗洞标话（金沙话）,1,1,stable_single_mapping,粤·怀集诗洞标话,1,粤::1,怀集诗洞标话::1,medium::1,粤·怀集诗洞标话::1
粤语东莞望牛墩话,1,1,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语化州方言,1,1,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语台山话（广府民系）,1,1,stable_single_mapping,粤·台山话,1,粤::1,台山话::1,medium::1,粤·台山话::1
粤语和客家方言,1,1,stable_single_mapping,粤、客家,1,混合::1,,medium::1,粤、客家::1
粤语和船潭话,1,1,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语四会方言江谷话,1,1,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语四会江谷话,1,1,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语四邑恩平话,1,1,stable_single_mapping,粤·恩平话,1,粤::1,恩平话::1,high::1,粤·恩平话::1
粤语封川话、粤语怀集诗洞话,1,0,stable_single_mapping,粤·封川话,1,粤::1,封川话::1,medium::1,粤·封川话::1
粤语封川话、粤语怀集诗洞话、客家话,1,0,stable_single_mapping,粤、客家,1,混合::1,封川话::1,medium::1,粤、客家::1
粤语封川话和粤语怀集诗洞话,1,1,stable_single_mapping,粤·封川话,1,粤::1,封川话::1,high::1,粤·封川话::1
粤语广宁白话,1,0,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语恩平话,1,1,stable_single_mapping,粤·恩平话,1,粤::1,恩平话::1,high::1,粤·恩平话::1
粤语方言东莞厚街话,1,1,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语方言东莞望牛墩话,1,1,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语方言东莞桥头话,1,1,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语方言化州白话,1,1,stable_single_mapping,粤·化州白话,1,粤::1,化州白话::1,high::1,粤·化州白话::1
粤语方言四会江谷话,1,0,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语方言广宁白话,1,0,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语方言广宁话和客家方言,1,1,stable_single_mapping,粤、客家,1,混合::1,广宁话::1,medium::1,粤、客家::1
粤语方言恩平话,1,1,stable_single_mapping,粤·恩平话,1,粤::1,恩平话::1,high::1,粤·恩平话::1
粤语方言清远白话,1,1,stable_single_mapping,粤·清远白话,1,粤::1,清远白话::1,high::1,粤·清远白话::1
粤语方言湛江白话,1,1,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语方言英德大湾话,1,1,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语方言连山话,1,0,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语方言阳江话,1,1,stable_single_mapping,粤·阳江话,1,粤::1,阳江话::1,high::1,粤·阳江话::1
粤语方言高要话，小湘口音,1,1,stable_single_mapping,粤·高要话,1,粤::1,高要话::1,medium::1,粤·高要话::1
粤语白山话,1,1,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语连山话,1,0,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语阳春白话、客家话阳春倔话,1,1,stable_single_mapping,粤、客家,1,混合::1,阳春白话::1,medium::1,粤、客家::1
粤语阳江话（广府民系）,1,1,stable_single_mapping,粤·阳江话,1,粤::1,阳江话::1,medium::1,粤·阳江话::1
粤语高要方言活道话,1,1,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
粤语高要话，大湾口音,1,0,stable_single_mapping,粤·高要话,1,粤::1,高要话::1,medium::1,粤·高要话::1
粤语高要话，河台口音,1,1,stable_single_mapping,粤·高要话,1,粤::1,高要话::1,medium::1,粤·高要话::1
粤语（台山话）,1,1,stable_single_mapping,粤·台山话,1,粤::1,台山话::1,medium::1,粤·台山话::1
粤语（属广府民系）,1,1,stable_single_mapping,粤,1,粤::1,,medium::1,粤::1
粤语（广府话）,1,0,stable_single_mapping,粤,1,粤::1,,medium::1,粤::1
粤语（怀集下坊话）,1,0,stable_single_mapping,粤·怀集下坊话,1,粤::1,怀集下坊话::1,medium::1,粤·怀集下坊话::1
粤语（湛江白话）,1,0,stable_single_mapping,粤,1,粤::1,,medium::1,粤::1
粤语（考方言）,1,1,stable_single_mapping,粤,1,粤::1,,medium::1,粤::1
粵方言阳春白话,1,1,stable_single_mapping,粤·阳春白话,1,粤::1,阳春白话::1,high::1,粤·阳春白话::1
纪姓通用粤方言、客家方言；其他姓通用粤方言怀集下坊话,1,0,stable_single_mapping,粤、客家,1,混合::1,怀集下坊话::1,medium::1,粤、客家::1
纪姓：粤方言、客家方言；邓姓：粤方言怀集下坊话,1,1,stable_single_mapping,粤、客家,1,混合::1,怀集下坊话::1,medium::1,粤、客家::1
练、钟、吴、许使用粤方言阳春白话；容、邱、冯、雷、严使用客家方言阳春话,1,1,stable_single_mapping,粤、客家,1,混合::1,阳春白话::1,medium::1,粤、客家::1
罗姓通用潮汕话，其他姓氏通用粤方言,1,1,stable_single_mapping,粤、闽,1,混合::1,潮汕话::1,medium::1,粤、闽::1
罗屋村未提；塘头下陈屋村属客家民系，通用客家方言,1,1,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
翻涵方言,1,1,stable_single_mapping,翻涵方言,1,,,low::1,翻涵方言::1
能古话,1,1,stable_single_mapping,粤·能古话,1,粤::1,能古话::1,medium::1,粤·能古话::1
船婆声,1,1,stable_single_mapping,土话·船婆声,1,土话::1,船婆声::1,high::1,土话·船婆声::1
船话,1,1,stable_single_mapping,土话·船话,1,土话::1,船话::1,high::1,土话·船话::1
苏、密、莫姓通用粤方言高要话（水南口音）；杨姓通用客家方言,1,1,stable_single_mapping,粤、客家,1,混合::1,高要话::1,medium::1,粤、客家::1
莫姓使用粤方言连山话，黄姓使用客家方言,1,0,stable_single_mapping,粤、客家,1,混合::1,,medium::1,粤、客家::1
蓝姓通用粤方言怀集下坊话，江姓通用客家方言,1,1,stable_single_mapping,粤、客家,1,混合::1,怀集下坊话::1,medium::1,粤、客家::1
虱婆声（客家话方言）,1,1,stable_single_mapping,客家、土话,1,混合::1,虱婆声::1,medium::1,客家、土话::1
覃巴黎话,1,1,stable_single_mapping,闽,1,闽::1,,high::1,闽::1
讲客家方言，通用粤方言,1,1,stable_single_mapping,粤、客家,1,混合::1,,medium::1,粤、客家::1
许姓村民是客家民系，通用客家方言；黎姓村民是广府民系，通用粤方言阳春白话和客家方言阳春倔话,1,1,stable_single_mapping,粤、客家,1,混合::1,阳春白话::1,medium::1,粤、客家::1
说重庆话,1,1,stable_single_mapping,官话·重庆话,1,官话::1,重庆话::1,medium::1,官话·重庆话::1
谢姓、梁姓使用壮语北部方言连山壮话，黄姓使用粤方言怀集话,1,0,stable_single_mapping,粤·连山壮话、少数民族·怀集话,1,混合::1,连山壮话::1,medium::1,粤·连山壮话、少数民族·怀集话::1
谢姓和李姓使用粤方言，郑姓和冯姓使用客家方言,1,1,stable_single_mapping,粤、客家,1,混合::1,,medium::1,粤、客家::1
赖姓通用客家方言，周姓通用粤方言高要话（水南音）,1,1,stable_single_mapping,粤、客家,1,混合::1,高要话::1,medium::1,粤、客家::1
赖姓通用客家方言，梁姓通用粤方言,1,1,stable_single_mapping,粤、客家,1,混合::1,,medium::1,粤、客家::1
赤岗本地话（俗称畲话）,1,1,stable_single_mapping,少数民族·畲话,1,少数民族::1,畲话::1,medium::1,少数民族·畲话::1
越南语（因归侨较多）,1,1,stable_single_mapping,越南语（因归侨较多）,1,,,low::1,越南语（因归侨较多）::1
辛姓通用星子话，黄姓用东陂话，刘姓用客家话,1,1,stable_single_mapping,粤、客家,1,混合::1,星子话::1,medium::1,粤、客家::1
辱方言,1,1,stable_single_mapping,粤,1,粤::1,,high::1,粤::1
过去说南湾话，现讲客家方言,1,0,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
连山壮话（壮语北部方言）,1,1,stable_single_mapping,少数民族·连山壮话,1,少数民族::1,连山壮话::1,medium::1,少数民族·连山壮话::1
连州话和客家话,1,1,stable_single_mapping,粤、客家,1,混合::1,连州话::1,medium::1,粤、客家::1
连滩话、客家方言、粤方言,1,1,stable_single_mapping,粤、客家、闽,1,混合::1,连滩话::1,medium::1,粤、客家、闽::1
连滩话、粤方言,1,1,stable_single_mapping,粤、闽,1,混合::1,连滩话::1,medium::1,粤、闽::1
适用方言（广府民系方言）,1,1,stable_single_mapping,适用方言（广府民系方言）,1,,,low::1,适用方言（广府民系方言）::1
通台山话,1,1,stable_single_mapping,粤·台山话,1,粤::1,台山话::1,high::1,粤·台山话::1
通基方言（广府民系）,1,1,stable_single_mapping,粤,1,粤::1,,medium::1,粤::1
通客家方言,1,1,stable_single_mapping,客家,1,客家::1,,high::1,客家::1
通晓台山话（广府民系方言）,1,1,stable_single_mapping,粤·台山话,1,粤::1,台山话::1,medium::1,粤·台山话::1
通用倔话（广府民系）,1,1,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用偃话（属广府民系）,1,1,stable_single_mapping,客家·涯话,1,客家::1,涯话::1,medium::1,客家·涯话::1
通用偃话（广府民系）,1,1,stable_single_mapping,客家·涯话,1,客家::1,涯话::1,medium::1,客家·涯话::1
通用化州偃话,1,1,stable_single_mapping,客家·涯话,1,客家::1,涯话::1,medium::1,客家·涯话::1
通用台山话、阳江话,1,1,stable_single_mapping,粤·阳江话,1,粤::1,阳江话::1,medium::1,粤·阳江话::1
通用台山话（属广府民系）,1,1,stable_single_mapping,粤·台山话,1,粤::1,台山话::1,medium::1,粤·台山话::1
通用台山话（广府民系方言）,1,1,stable_single_mapping,粤·台山话,1,粤::1,台山话::1,medium::1,粤·台山话::1
通用四会话（广府方言）,1,1,stable_single_mapping,粤·四会话,1,粤::1,四会话::1,medium::1,粤·四会话::1
通用四川方言,1,0,stable_single_mapping,官话,1,官话::1,,medium::1,官话::1
通用学佬话、粘米话，少数人讲客家话,1,1,stable_single_mapping,客家、闽,1,混合::1,学佬话::1,medium::1,客家、闽::1
通用客家方言、粤方言,1,0,stable_single_mapping,粤、客家,1,混合::1,,medium::1,粤、客家::1
通用客家方言信宜倔话，但语言与当地村民语言日渐融合，基本改变了原来的信宜方言,1,1,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用客家方言信宜倔话，新生一代语言与当地语言基本融合,1,0,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用客家方言倔话,1,1,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用客家方言及粤方言,1,1,stable_single_mapping,粤、客家,1,混合::1,,medium::1,粤、客家::1
通用客家方言和瑶族方言,1,0,stable_single_mapping,客家、少数民族,1,混合::1,瑶族方言::1,medium::1,客家、少数民族::1
通用客家方言和瑶族语言,1,0,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用客家方言新港话,1,0,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用客家方言曾田话,1,0,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用客家方言河口话,1,1,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用客家方言涧头话,1,1,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用客家方言漳溪话，畲族原有畲语因杂居逐渐被淡忘,1,1,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用客家方言灯塔话,1,0,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用客家方言（属客家民系）,1,0,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用客家方言，会讲粤语,1,1,stable_single_mapping,粤、客家,1,混合::1,,medium::1,粤、客家::1
通用客家方言，但口音与原梅州客家话有区别，形成阳春河口倔话,1,1,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用客家方言，可用粤方言交流,1,1,stable_single_mapping,粤、客家,1,混合::1,,medium::1,粤、客家::1
通用客家方言，同时使用潮汕话,1,1,stable_single_mapping,客家、闽,1,混合::1,潮汕话::1,medium::1,客家、闽::1
通用客家方言，属广府民系,1,1,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用客家方言，有本土特色（如下雨、割草、吃粥、吃饭等词语讲法与客家方言不同）,1,1,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用客家方言，畲语接近客家方言但存在语音差异,1,1,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用客家方言；部分通用闽方言,1,0,stable_single_mapping,客家、闽,1,混合::1,,medium::1,客家、闽::1
通用客家话，通粤方言,1,0,stable_single_mapping,粤、客家,1,混合::1,,medium::1,粤、客家::1
通用專方言,1,1,stable_single_mapping,通用專方言,1,,,low::1,通用專方言::1
通用市官得平话,1,1,stable_single_mapping,通用市官得平话,1,,,low::1,通用市官得平话::1
通用带有沙溪峒话口音的粤方言,1,1,stable_single_mapping,粤,1,粤::1,,medium::1,粤::1
通用带沙溪峒话特色的粤方言,1,1,stable_single_mapping,粤,1,粤::1,,medium::1,粤::1
通用广府方言,1,1,stable_single_mapping,粤,1,粤::1,,medium::1,粤::1
通用广府民系的阳江话,1,1,stable_single_mapping,粤·阳江话,1,粤::1,阳江话::1,medium::1,粤·阳江话::1
通用方言为畲话,1,1,stable_single_mapping,少数民族·畲话,1,少数民族::1,畲话::1,medium::1,少数民族·畲话::1
通用方言恩平话,1,1,stable_single_mapping,粤·恩平话,1,粤::1,恩平话::1,medium::1,粤·恩平话::1
通用方言霍古话,1,1,stable_single_mapping,通用方言霍古话,1,,,low::1,通用方言霍古话::1
通用沙坊话,1,1,stable_single_mapping,通用沙坊话,1,,,low::1,通用沙坊话::1
通用涯话（广府民系方言）,1,1,stable_single_mapping,客家·涯话,1,客家::1,涯话::1,medium::1,客家·涯话::1
通用潮汕话（潮汕民系）,1,1,stable_single_mapping,闽·潮汕话,1,闽::1,潮汕话::1,medium::1,闽·潮汕话::1
通用瑶语（当地称‘勉话’）,1,1,stable_single_mapping,少数民族·瑶语,1,少数民族::1,瑶语::1,medium::1,少数民族·瑶语::1
通用瑶语（过山瑶）,1,1,stable_single_mapping,少数民族·瑶语,1,少数民族::1,瑶语::1,medium::1,少数民族·瑶语::1
通用畲话和客家方言,1,1,stable_single_mapping,客家、少数民族,1,混合::1,畲话::1,medium::1,客家、少数民族::1
通用畲语、客家方言,1,1,stable_single_mapping,客家,1,客家::1,,medium::1,客家::1
通用粘米话,1,1,stable_single_mapping,通用粘米话,1,,,low::1,通用粘米话::1
通用粤方言、怀集诗洞标话,1,1,stable_single_mapping,粤·怀集诗洞标话,1,粤::1,怀集诗洞标话::1,medium::1,粤·怀集诗洞标话::1
通用粤方言、承传客家方言,1,0,stable_single_mapping,粤、客家,1,混合::1,,medium::1,粤、客家::1
通用粤方言化州话,1,1,stable_single_mapping,粤·化州话,1,粤::1,化州话::1,medium::1,粤·化州话::1
通用粤方言台山话，同时广州话可正常交流,1,1,stable_single_mapping,粤·台山话,1,粤::1,台山话::1,medium::1,粤·台山话::1
通用粤方言四会地豆话（部分广府民系）；客家方言四会地豆话（部分客家民系）,1,1,stable_single_mapping,粤、客家,1,混合::1,,medium::1,粤、客家::1
通用粤方言四邑话,1,1,stable_single_mapping,粤·四邑话,1,粤::1,四邑话::1,medium::1,粤·四邑话::1
通用粤方言四邑话，部分使用客家方言,1,1,stable_single_mapping,粤、客家,1,混合::1,四邑话::1,medium::1,粤、客家::1
通用粤方言广宁话和客家方言（江姓）,1,0,stable_single_mapping,粤、客家,1,混合::1,广宁话::1,medium::1,粤、客家::1
通用粤方言德庆话,1,1,stable_single_mapping,粤·德庆话,1,粤::1,德庆话::1,medium::1,粤·德庆话::1
通用粤方言怀集下坊话，多数通晓粤方言怀集上坊话,1,0,stable_single_mapping,粤·怀集上坊话,1,粤::1,怀集上坊话::1,medium::1,粤·怀集上坊话::1
通用粤方言怀集下坊话，林姓还会使用客家话,1,0,stable_single_mapping,粤、客家,1,混合::1,怀集下坊话::1,medium::1,粤、客家::1
通用粤方言怀集下坊话，纪姓家族内部用客家方言，植姓家族内部用怀集永固标话,1,1,stable_single_mapping,粤·怀集永固标话、客家·怀集下坊话,1,混合::1,怀集永固标话::1,medium::1,粤·怀集永固标话、客家·怀集下坊话::1
通用粤方言恩平话,1,1,stable_single_mapping,粤·恩平话,1,粤::1,恩平话::1,medium::1,粤·恩平话::1
通用粤方言沙田话,1,0,stable_single_mapping,粤·沙田话,1,粤::1,沙田话::1,medium::1,粤·沙田话::1
通用粤方言沙田话，为东南行政村中唯一使用沙栏话的村落,1,1,stable_single_mapping,粤·沙田话,1,粤::1,沙田话::1,medium::1,粤·沙田话::1
